80072,"['900117149', '900109784', '900109314', '900118222', '900100716']"
80053,['900118014']
80055,"['900116981', '900110181', '900114426', '900120551', '900114717', '900100741', '900112131', '900108718', '900100005', '900118046', '900112541', '900115098']"
80056,[]
80057,"['900115001', '900112012', '900115942', '900111829', '900106859', '900112210', '900117686']"
80069,"['900116633', '900117152', '900116934', '900118063']"
80070,"['900114305', '900116226', '900114171', '900116140', '900120100', '900092533', '900092819', '900117778', '900118157']"
80073,[]
80074,['900105396']
80049,"['900114412', '900094051', '900104708', '900071986', '900098873', '900108244', '900115227', '900108730', '900114232', '900119042', '900102522', '900116383', '900111369', '900113082', '900112185', '900114983', '900081741']"
80065,"['900110464', '900111265', '900100039', '900105143', '900115754', '900112430', '900093119', '900044855']"
80043,"['900113543', '900114438', '900102932', '900108244', '900102718', '900106869', '900111244', '900108036', '900118405', '900114220', '900104144']"
80064,"['900108193', '900097267', '900106075', '900035439', '900115580', '900105143', '900103472', '900108306', '900098114', '900097813', '900113082', '900116295', '900082181']"
80052,"['900108602', '900097852', '900094824', '900092923', '900110025', '900109502', '900103792', '900099000', '900111978', '900089536', '900096785', '900099641', '900092212', '900106526', '900104605', '900103604', '900099951', '900082181']"
80051,"['900108030', '900108602', '900109250', '900108921', '900103990', '900105273', '900097852', '900106659', '900094824', '900106918', '900092923', '900102954', '900103487', '900103573', '900110751', '900103465', '900106869', '900111978', '900035439', '900089536', '900103472', '900108306', '900099641', '900110707', '900102128', '900100018', '900105414', '900118554', '900076484', '900084393', '900103604', '900099951']"
80063,"['900103990', '900094824', '900107398', '900109502', '900103792', '900093591', '900117810', '900086087', '900099641', '900099994', '900102128', '900099951']"
80046,"['900108921', '900102618', '900105273', '900106659', '900012974', '900094824', '900117837', '900102954', '900103615', '900086238', '900116500', '900103573', '900110751', '900106869', '900099000', '900103703', '900111978', '900097169', '900060829', '900103472', '900092537', '900104930', '900100018', '900094359', '900105414', '900082181']"
80045,"['900099442', '900102618', '900101146', '900106659', '900111417', '900106918', '900103453', '900102954', '900086238', '900093591', '900099000', '900105516', '900099641', '900101304', '900092212', '900098114', '900102379', '900102128', '900097183', '900099951']"
80042,"['900108602', '900109250', '900103990', '900101146', '900106659', '900106918', '900102954', '900103615', '900098873', '900103487', '900090494', '900103573', '900083971', '900092180', '900089536', '900103472', '900111307', '900110707', '900105392', '900104930', '900100018', '900105414', '900097183', '900084393', '900103604', '900099951', '900093710', '900082181']"
80071,"['900105273', '900097267', '900110025', '900110305', '900086238', '900093591', '900106075', '900105516']"
80044,"['900097275', '900104605', '900097182']"
80062,"['900101146', '900086238', '900093591', '900097275', '900099641', '900097182']"
80047,"['900108030', '900109250', '900103990', '900105273', '900101146', '900097852', '900090494', '900110751', '900103465', '900099000', '900103703', '900095089', '900097275', '900105516', '900092212', '900102379', '900104605', '900105392', '900100018', '900118554', '900084393']"
80048,"['900102618', '900107430', '900111417', '900103453', '900103615', '900086238', '900090494', '900083971', '900103465', '900103703', '900089536', '900105516', '900092212', '900102379', '900106526', '900104605', '900097182']"
80041,"['900101146', '900090494', '900093591', '900102379']"
80342,"['900115251', '900113936', '900118090', '900109475', '900111925', '900108718', '900099236', '900114908', '900111832', '900081741']"
80343,"['900099442', '900107217', '900112517', '900112912', '900114663', '900113967', '900113159', '900114387', '900112485', '900115214', '900106316']"
80344,"['900114305', '900103583', '900062691', '900110181', '900113617', '900110123', '900108582', '900115867', '900103492', '900109536', '900115349', '900114421', '900111782', '900116203', '900115086', '900114160', '900109524', '900118975', '900114367', '900113943', '900097135', '900112333']"
80345,"['900109389', '900062691', '900068682', '900117023', '900109850', '900115198', '900109225', '900108507', '900116622', '900109194', '900106344', '900081105', '900109119', '900118585', '900109536', '900109658', '900103412', '900110037', '900109420', '900104960', '900112925', '900111250', '900109307', '900104859', '900108987', '900109145', '900101402', '900112333']"
80346,"['900109389', '900106893', '900111285', '900068682', '900109850', '900103213', '900116744', '900092917', '900100966', '900110037', '900109579', '900111250', '900090473', '900093185', '900107437', '900092765', '900115747', '900097188']"
80350,"['900103583', '900117604', '900062691', '900098630', '900068682', '900102469', '900097222', '900116622', '900100966', '900113415', '900118585', '900103412', '900118096', '900103973', '900100039', '900109579', '900111250', '900107483', '900103569', '900108987', '900086553', '900107437', '900092765', '900097813', '900118083', '900108478', '900114367', '900079904', '900092152', '900093710']"
80352,"['900109389', '900111285', '900068682', '900109850', '900103213', '900116744', '900107427', '900113415', '900109119', '900118585', '900109658', '900107457', '900109579', '900109420', '900110660', '900104960', '900111250', '900107483', '900109307', '900104859', '900108987', '900104224', '900090473', '900107437', '900097065', '900092765', '900115747', '900108478', '900098842', '900106460', '900097330']"
80354,"['900106893', '900068682', '900097222', '900092917', '900106344', '900105133', '900105181', '900107483', '900072661', '900104224', '900104959']"
80356,"['900111285', '900102469', '900103213', '900118585', '900103412', '900099235', '900090473', '900086553', '900092765', '900108890', '900097188', '900092152']"
80358,"['900106272', '900109389', '900103583', '900111285', '900098630', '900102469', '900102626', '900110262', '900117940', '900108582', '900107427', '900116622', '900103492', '900109194', '900081105', '900105181', '900103412', '900103973', '900109420', '900112925', '900109307', '900103569', '900101402', '900108478', '900097188']"
80360,"['900111285', '900115695', '900116744', '900103492', '900100966', '900096372', '900117810', '900103412', '900104960', '900099235', '900115389', '900104959', '900098842']"
80383,"['900103583', '900117023', '900102469', '900081105', '900109119', '900109178', '900104960', '900111250', '900097065', '900101402', '900079904', '900092152']"
80384,"['900103213', '900105181']"
80387,"['900111285', '900102469', '900109850', '900118585', '900101040', '900103973', '900107483', '900097763', '900103569', '900104224', '900092765', '900079904', '900097188', '900106460', '900092152']"
80389,"['900102626', '900107427', '900097763', '900103569']"
80399,"['900114365', '900115046', '900118483', '900060576', '900114317', '900099777', '900112317', '900108497', '900117903', '900102983', '900111467', '900113616', '900117723', '900107201', '900113598', '900108949', '900116348', '900116051', '900112678', '900104709', '900109047', '900114714', '900092284', '900105447', '900070922', '900116083', '900116085', '900111941', '900110948', '900108967', '900116458', '900098041', '900113938', '900119019', '900115605', '900111151', '900118576', '900114111', '900115328', '900113564', '900117026', '900116834', '900109151', '900110768', '900111173', '900114460', '900109428', '900115759', '900116341']"
80400,"['900115279', '900116598', '900111981', '900113543', '900112667', '900107764', '900112269', '900103465', '900111827', '900108050', '900109125', '900115152', '900109081', '900075012', '900114429', '900113355', '900114534', '900115006', '900111307', '900118046', '900108221', '900114361', '900116923', '900109597', '900105707', '900113134', '900110179', '900114526', '900117814', '900056773', '900108536']"
80401,"['900111137', '900092703', '900109439', '900108049', '900115575', '900108860', '900109060', '900108591', '900027927', '900100159', '900099297', '900092154', '900096085', '900092292', '900115552', '900114146', '900079917', '900080584', '900119708', '900097417', '900104932', '900049362', '900092706', '900105089', '900118217', '900111555']"
80402,"['900111137', '900112343', '900108927', '900106008', '900112317', '900118103', '900114036', '900116041', '900084569', '900109370', '900111156', '900092768', '900097444', '900100674', '900109784', '900108959', '900105447', '900111983', '900108310', '900117120', '900110237', '900104931', '900120051', '900111065', '900106884', '900118447', '900108221', '900122188', '900113033', '900109525', '900097397', '900056773', '900113321', '900105230', '900085798', '900106288', '900068732', '900114194', '900105032', '900114552']"
80403,"['900115729', '900108602', '900115736', '900075483', '900116550', '900088163', '900101200', '900109194', '900073062', '900085870', '900105089', '900086942', '900104170']"
80792,"['900092273', '900089119', '900098213', '900118212', '900070805', '900103134', '900059749', '900099250', '900104511', '900095687', '900051631', '900103712', '900116745', '900106807', '900115703', '900098183']"
80440,"['900083609', '900108163', '900089119', '900110376', '900099599', '900082507', '900103134', '900107658', '900084692', '900103853', '900091783', '900103712', '900083043', '900108415']"
80967,"['900086486', '900112883', '900106737', '900077943', '900094178', '900119165', '900090199', '900114007', '900102888', '900109059', '900115459', '900110418', '900094942', '900105626', '900104187', '900110098', '900113308', '900114232', '900116033', '900097585', '900109501', '900094945', '900115211', '900114814', '900113076', '900110099', '900118422', '900112672', '900109939']"
80968,"['900102747', '900049630', '900092084', '900103955', '900111194', '900109821', '900114408', '900106008', '900098109', '900113786', '900104696', '900080742', '900103733', '900108446', '900106859', '900112639', '900112920', '900113342', '900108903', '900115673', '900104545', '900107039', '900117064', '900111054', '900112675', '900116960', '900110515', '900112419', '900114731', '900072936']"
80969,"['900103955', '900110192', '900119165', '900109059', '900110418', '900104730', '900098222', '900105919', '900110215', '900109501', '900109058', '900110454', '900113076', '900116167', '900112421', '900109939', '900109467']"
80970,"['900112632', '900114290', '900115200', '900112529', '900104696', '900115330', '900115459', '900113354', '900115977', '900108446', '900103498', '900108451', '900108903', '900110596', '900105639', '900103242', '900104545', '900097585', '900067181', '900071969', '900115211', '900109197', '900109560', '900098365', '900114373', '900109584', '900118422', '900111938', '900114731', '900072936']"
80971,"['900086486', '900112883', '900114823', '900103051', '900110192', '900113122', '900094178', '900090199', '900111973', '900109059', '900094942', '900104445', '900112363', '900115028', '900110098', '900113308', '900118922', '900114788', '900110215', '900116033', '900109501', '900094945', '900109197', '900114814', '900113076', '900110099', '900108829', '900112185', '900112672', '900111574', '900114731']"
80972,"['900092084', '900111194', '900109821', '900114408', '900106008', '900102412', '900113786', '900115200', '900115330', '900080742', '900116776', '900113354', '900108446', '900114712', '900113342', '900114828', '900103434', '900103242', '900117064', '900115211', '900118498', '900115757', '900109560', '900111054', '900116960', '900114373', '900110515', '900111370', '900113851', '900093119', '900109467', '900072936']"
81225,"['900077943', '900098109', '900108583']"
81153,"['900104708', '900100963', '900092000', '900018538', '900116330', '900068919', '900104360', '900082225', '900091214', '900102769', '900099287', '900111050']"
81139,"['900075772', '900099223', '900108918', '900097227', '900104034', '900097455', '900106379', '900074127', '900104658', '900097633', '900098571', '900089819', '900092504', '900086381', '900097304', '900100434', '900091903', '900094930', '900092427', '900082613', '900097891', '900057151', '900099825']"
80992,[]
81120,[]
81117,[]
81121,[]
81151,[]
81154,"['900104708', '900055267', '900100963', '900080544', '900092000', '900108804', '900018538', '900116330', '900068919', '900108138', '900104360', '900082225', '900091214', '900102769', '900099287', '900111050', '900078635']"
81118,[]
81123,[]
81116,[]
81122,[]
81152,[]
81140,"['900114029', '900099447', '900097227', '900104034', '900112776', '900106379', '900104658', '900106480', '900089819', '900097771', '900077026', '900095199', '900086527', '900092746', '900095298', '900082041', '900094127', '900097536', '900087010', '900097891', '900109158', '900099825']"
81141,"['900075772', '900088675', '900099223', '900110957', '900097455', '900100925', '900074127', '900067932', '900097633', '900075956', '900098571', '900092504', '900003343', '900086381', '900086549', '900097304', '900100434', '900097761', '900085668', '900091903', '900092427', '900082613', '900057151']"
80640,"['900105636', '900115142', '900104329', '900107041', '900106081', '900109223', '900092744', '900108702', '900063574', '900115366', '900109924', '900102571', '900117933', '900062520']"
80175,[]
80176,"['900120877', '900115311', '900121350', '900092210', '900114316', '900114298']"
80177,[]
80178,[]
80179,[]
80180,['900116306']
80182,['900112538']
80183,['900116078']
80184,"['900111829', '900122711']"
80185,['900109453']
80186,[]
80187,[]
80198,[]
80188,[]
80189,['900118104']
80190,['900059102']
80191,['900112318']
80192,[]
80193,['900081088']
80194,[]
80195,['900109529']
80196,[]
80197,[]
80199,['900118090']
80201,"['900111557', '900100283', '900114673', '900120740', '900109595', '900112413']"
80202,"['900112025', '900108848', '900116252', '900120551', '900114835', '900114907', '900114663', '900116785', '900114888', '900117632', '900114682', '900110727', '900111369', '900025377', '900114943', '900119511', '900116081', '900116934', '900115969', '900112879', '900114273', '900115607', '900112438']"
80203,"['900118343', '900114379', '900114451', '900109708', '900118955', '900116267', '900120752', '900109125', '900103722', '900118075', '900114987', '900118494']"
80204,"['900116403', '900115109', '900117115', '900117838', '900111587', '900117142', '900108015', '900114973', '900109906', '900098557', '900117014', '900115389', '900099985', '900119231']"
80205,"['900056328', '900118848', '900105643', '900114920', '900115233', '900118770', '900113936', '900112172', '900115068', '900117659', '900115694', '900108718', '900114329', '900117558', '900092533', '900113625', '900111832']"
80206,"['900116981', '900114639', '900116196', '900116211', '900114886', '900037598', '900115016', '900114942', '900115031', '900114998', '900116841', '900113438', '900116083', '900115070', '900116458', '900112401', '900114267', '900114904', '900103249', '900115559', '900111334', '900114356', '900116022', '900097551', '900115236']"
80208,"['900102028', '900108724', '900114646', '900108582', '900118743', '900112150', '900116980', '900119602', '900118999', '900120468', '900118213', '900117119']"
80210,"['900115951', '900114316']"
80211,"['900112271', '900112769', '900114758']"
80212,"['900114280', '900118014', '900115861', '900118096', '900118287', '900122188', '900103516', '900115959', '900100126', '900112338']"
80213,"['900118135', '900115136', '900109495', '900114968', '900116281', '900120919', '900097446', '900060930', '900112548', '900111925', '900115095', '900119042', '900114787', '900119314', '900111229', '900114220', '900114387', '900114187', '900119348', '900116354', '900118975', '900114754', '900113852', '900114474']"
80214,['900110988']
80215,"['900115045', '900119154']"
80216,[]
80218,[]
80296,"['900082447', '900114070', '900109225', '900117723', '900114837', '900114421', '900107038', '900115219', '900103731', '900109085', '900115004', '900111946', '900083250', '900105707', '900115328', '900092706', '900085870', '900101896']"
80238,"['900115729', '900115736', '900114426', '900113786', '900114241', '900118518', '900115015', '900115011', '900117149', '900115635', '900116633', '900116313', '900118665', '900111244', '900109784', '900109081', '900117116', '900111572', '900114605', '900102845', '900117941', '900115006', '900108979', '900115757', '900060964', '900108781', '900114460', '900112527']"
80240,"['900115017', '900106469', '900108790', '900108929', '900118602', '900109032', '900116043', '900110789', '900121203', '900114763', '900114884', '900112181', '900113408', '900115227', '900109490', '900111941', '900111191', '900111771', '900104859', '900117138', '900108987', '900110179', '900109034', '900118083', '900114983', '900105414', '900115447']"
80241,"['900114412', '900117604', '900117922', '900116405', '900106895', '900119026', '900111996', '900114712', '900112885', '900112537', '900117154', '900118053', '900109052', '900110987', '900113943']"
80242,"['900049630', '900114921', '900094051', '900112043', '900112789', '900117152']"
80244,"['900118024', '900118064', '900113617', '900101130', '900111861', '900108039', '900117011', '900115115', '900115970', '900113993', '900114448', '900110509', '900114846', '900110222', '900118233', '900112430', '900114689', '900077269', '900105791', '900098258', '900117504', '900114504', '900116021', '900117119', '900116067']"
80245,"['900107518', '900075895', '900097418', '900112272', '900069020', '900063240', '900109498', '900109572', '900111760']"
80247,[]
80249,"['900110464', '900115947', '900115382', '900086444', '900115043', '900115069', '900118103', '900115955', '900116054', '900108319', '900071986', '900112517', '900107201', '900113598', '900117153', '900116824', '900112374', '900118432', '900117040', '900116085', '900109068', '900104931', '900117770', '900114423', '900111237', '900116834', '900108455', '900117135', '900114194', '900115300']"
80252,"['900114996', '900114974', '900116077', '900113122', '900114290', '900116405', '900033239', '900116989', '900112055', '900114036', '900107229', '900116051', '900118922', '900109601', '900116141', '900115428', '900114679', '900112925', '900111002', '900114772', '900116322', '900111141', '900112149', '900114778', '900115940', '900116102', '900117053', '900118982', '900115759', '900116121']"
80227,"['900116432', '900114708', '900111801', '900114438', '900109263', '900108744', '900109502', '900117676', '900115867', '900102718', '900115304', '900116633', '900108863', '900112374', '900108050', '900108959', '900117064', '900114286', '900118091', '900114177', '900108984', '900109442', '900055791', '900114813', '900111013', '900113750', '900116308', '900084448', '900113321', '900111370', '900114730']"
80229,"['900115939', '900117988', '900111510', '900099352', '900111326', '900107080', '900114021', '900113598', '900114355', '900117995', '900112678', '900118199', '900114105', '900108967', '900115154', '900112228', '900106018', '900113159', '900112868', '900115754', '900114238', '900108713', '900114125', '900106750', '900115491', '900108536', '900118052', '900116545']"
80233,"['900103768', '900114340', '900114775', '900101200', '900098966', '900115871', '900093044', '900110041', '900113799', '900109537', '900117326', '900108306', '900114615', '900112099', '900059643', '900114010', '900103932', '900106231', '900114916', '900102389', '900093119', '900108074', '900114552']"
80235,"['900108114', '900114906', '900103269', '900110098', '900112040', '900107500', '900101040', '900041403', '900116237', '900115077', '900117542', '900117127', '900070655', '900117664', '900092711', '900113135', '900110099', '900115830', '900103649', '900103274', '900114389', '900105396', '900077480', '900092706', '900103912', '900109934']"
80269,"['900111265', '900106918', '900109850', '900030775', '900109256', '900092501', '900090494', '900083971', '900109119', '900111863', '900105713', '900109420', '900110660', '900072661', '900104407', '900104224', '900097065', '900120814', '900104959', '900097188', '900112008', '900109541']"
80270,"['900111417', '900115330', '900071986', '900112043', '900108730', '900102522', '900112185', '900075984', '900109939']"
80272,"['900111417', '900092923', '900115330', '900068919', '900104406', '900075984', '900101896', '900102897']"
80274,"['900037128', '900060470', '900055267', '900107398', '900100963', '900103002', '900101237', '900070220', '900116330', '900109900', '900104406', '900095141', '900113440', '900091214', '900101896', '900075087', '900102897', '900111050', '900078635']"
80275,"['900099442', '900102954', '900112181', '900097920', '900093988', '900101391', '900028445', '900097813']"
80277,"['900111782', '900107200']"
80278,"['900107398', '900097920', '900093988', '900106075', '900104479', '900028445', '900095141', '900097204', '900099994', '900101896', '900075087']"
80279,"['900108790', '900037128', '900111265', '900107398', '900100963', '900103002', '900101237', '900097333', '900106075', '900103182', '900104406', '900095141', '900104407', '900102769', '900102897', '900044855']"
80280,"['900108790', '900094390', '900037128', '900104708', '900055267', '900092923', '900109502', '900112181', '900103002', '900093988', '900094053', '900101237', '900097187', '900077804', '900116425', '900068919', '900103182', '900104406', '900097204', '900105791', '900113440', '900091214', '900075087', '900102897']"
80281,"['900116383', '900109900', '900099994', '900044855']"
80283,"['900094390', '900097333', '900104479', '900070220', '900028445', '900105791']"
80285,[]
80286,"['900097920', '900104479', '900077804', '900116425', '900099256', '900097204']"
80288,"['900104479', '900028445', '900075087']"
80289,"['900094390', '900094053', '900099256', '900112495', '900105791']"
81033,"['900118053', '900115940']"
80442,"['900107836', '900102770', '900107217', '900103210', '900091139', '900095485', '900064893', '900101011', '900108163', '900098038', '900106595', '900110525', '900118212', '900086524', '900107500', '900103788', '900097395', '900100467', '900110376', '900109511', '900103903', '900073520', '900099285', '900091447', '900098049', '900103481', '900103454', '900106916', '900091058', '900120476', '900116745', '900106221', '900106807', '900107451', '900029161', '900115703']"
80444,"['900063567', '900095028', '900066063', '900069789', '900107322', '900016059', '900099782', '900110177', '900092268', '900070106', '900106855', '900108581', '900106867', '900098223', '900119084', '900099250', '900088842']"
80446,"['900101165', '900106184', '900077578', '900099315', '900099599', '900082507', '900103134', '900084692', '900097674', '900103853', '900091783', '900103712', '900083043']"
80451,"['900101165', '900077578', '900087042', '900099599', '900082507', '900091783', '900079126', '900083043']"
80449,"['900099315', '900108415']"
80903,"['900103712', '900097459']"
80085,"['900114968', '900071986', '900116550', '900112043', '900107305', '900111244', '900109900', '900111369', '900105782', '900114010', '900102849']"
80084,"['900111265', '900103906', '900097801', '900116425', '900114220', '900106611', '900107044', '900075087', '900109939']"
80256,"['900114422', '900049630', '900111163', '900115638', '900109527', '900102749', '900115004', '900115084', '900103448', '900115830', '900114010', '900084448']"
80259,"['900112089', '900116155', '900103406']"
80257,"['900099442', '900105662', '900118602', '900114290', '900110789', '900118587', '900116140', '900115446', '900112021', '900113159', '900115752', '900110870', '900114615', '900118499', '900119348', '900116167']"
80641,"['900049630', '900108724', '900116405', '900117676', '900116980', '900115272', '900112555', '900111663', '900114731']"
80642,"['900103495', '900092497', '900115942', '900115575', '900115304', '900112374', '900102754', '900114134', '900104036', '900114111', '900094005', '900113943']"
80643,"['900097520', '900100139', '900106869', '900109229', '900117614', '900111244', '900091972', '900116802', '900106121', '900112185', '900115491', '900118052']"
80644,"['900115947', '900112841', '900098696', '900102888', '900114021', '900051375', '900112920', '900114828', '900115673', '900116383', '900115084', '900116294', '900113135', '900114125', '900109144', '900116167', '900111237', '900114373', '900114474', '900114298']"
80142,"['900109250', '900116981', '900106087', '900111510', '900115942', '900108505', '900115695', '900114170', '900117810', '900112150', '900110506', '900116118', '900109902', '900118053', '900117138', '900110679', '900115218', '900113085', '900115971']"
80168,"['900115638', '900114438', '900115015', '900111569', '900111297', '900114912', '900110837', '900113613', '900118499', '900116934']"
80144,"['900114422', '900117922', '900114317', '900115032', '900115011', '900109317', '900114914', '900114984', '900115031', '900114907', '900116051', '900113835', '900116267', '900115672', '900103565', '900112318', '900116143', '900097169', '900114807', '900117993', '900114361', '900108713', '900115959', '900113658', '900117814', '900100126', '900117301']"
80146,"['900116981', '900115046', '900111510', '900116211', '900116160', '900100139', '900103453', '900115093', '900108591', '900118329', '900113438', '900118091', '900114814', '900115058', '900117026', '900114983', '900115491', '900112338']"
80149,"['900114706', '900116989', '900114998', '900117614', '900110837', '900115214', '900114904']"
80158,"['900106615', '900115951', '900117676', '900118696', '900115366']"
80163,"['900114968', '900115241', '900109225', '900114714', '900109475', '900114455', '900105971', '900109348', '900114947', '900116341']"
80167,"['900110181', '900114280', '900115233', '900114765', '900118096', '900112789', '900112552', '900111369', '900118499', '900096688', '900116934']"
80253,"['900114872', '900113938', '900116219']"
80153,"['900116191', '900112529', '900108708', '900099790', '900112374', '900118665', '900117838', '900119154', '900119706', '900115552', '900080463', '900100005', '900092711', '900111334', '900109368']"
80156,"['900102747', '900103797', '900114559', '900084390', '900114708', '900118050', '900114648', '900119026', '900109527', '900118930', '900104207', '900116306', '900092501', '900117555', '900115673', '900116841', '900114673', '900100741', '900108618', '900115086', '900116189', '900114682', '900114286', '900118405', '900119019', '900114772', '900116294', '900116995', '900118929', '900115050', '900116167', '900108781', '900110227', '900114474']"
80157,"['900119511', '900120740']"
80162,"['900115069', '900092827', '900116821', '900114846', '900115006', '900117933']"
80170,"['900118602', '900121203', '900114884', '900115311', '900114405', '900117990', '900115095', '900108959', '900120752', '900105713', '900117120', '900116674', '900114605', '900122711', '900117052', '900114267', '900111151', '900112283', '900119348', '900114813', '900097813', '900114389', '900108779', '900114916', '900118157', '900116295', '900117119', '900114194', '900121259']"
80172,"['900114369', '900107531', '900117150', '900116043', '900114032', '900115972', '900107201', '900118770', '900112548', '900116313', '900119443', '900115219', '900110727', '900117541', '900114725', '900088875', '900114356', '900113564', '900116225', '900114367', '900113850', '900114150']"
80254,"['900115017', '900112316', '900104730']"
80260,"['900118518', '900115045', '900118445']"
80258,"['900102536', '900112055', '900115459', '900103733', '900112920', '900114912', '900113085', '900118422']"
80160,"['900102536', '900112089', '900097269', '900103906', '900098729', '900103733', '900100243', '900100276', '900100158', '900049296', '900103483', '900087176', '900100241', '900107162', '900103550', '900055791', '900077496', '900098281', '900092530', '900107044', '900107227', '900107200', '900099287', '900102567', '900087669', '900104625']"
80164,"['900102536', '900105284', '900089841', '900103483', '900055791', '900103448', '900107227', '900091754', '900102567', '900087669']"
80159,"['900105619', '900104144', '900100838']"
80136,"['900102536', '900105284', '900103906', '900116776', '900099790', '900100243', '900100276', '900100158', '900089841', '900018538', '900049296', '900111297', '900103483', '900110870', '900087176', '900100241', '900107162', '900092530', '900100838', '900118422', '900099287', '900102567', '900114750']"
80174,"['900105284', '900100243', '900100158', '900096120', '900092530', '900107227', '900091754', '900100838', '900102567']"
80173,"['900105619', '900105626', '900110870', '900103550', '900062674', '900102567']"
80169,"['900112089', '900097269', '900105284', '900099790', '900100243', '900105530', '900100158', '900101310', '900089841', '900103746', '900101391', '900100241', '900107162', '900096120', '900103550', '900092530', '900103448', '900091754', '900104625']"
80255,"['900102536', '900112089', '900098729', '900105530', '900089841', '900049296', '900111297', '900103746', '900087176', '900100241', '900103550', '900095336', '900092530', '900107044', '900107200', '900102567']"
80171,"['900105284', '900100276', '900100158', '900104144', '900073684', '900100838', '900096317', '900084861']"
80322,"['900102871', '900104530', '900110413', '900055925', '900109263', '900108039', '900114964', '900108690', '900113160', '900109437', '900112040', '900112381', '900113993', '900114311', '900114718', '900101773', '900115428', '900109503', '900115154', '900113799', '900112136', '900112747', '900098114', '900112756', '900113642', '900115698', '900111976', '900104270', '900109773', '900109030', '900117131', '900112414', '900108455', '900112008', '900121196']"
80324,"['900118848', '900110413', '900109305', '900117837', '900103871', '900085891', '900109243', '900108690', '900054527', '900116500', '900080654', '900114718', '900098341', '900092537', '900112099', '900115816', '900118094', '900104930']"
80323,"['900109305', '900109415', '900115038', '900117837', '900103871', '900109243', '900054527', '900116500', '900080654', '900103803', '900108071', '900104003', '900110041', '900098341', '900095478', '900108068', '900118094', '900120814', '900112672']"
80263,"['900108030', '900116015', '900114996', '900118179', '900103800', '900113947', '900117304', '900106781', '900108944', '900115109', '900114914', '900106859', '900119368', '900115068', '900107305', '900112131', '900109763', '900114160', '900111771', '900113613', '900111931', '900103893', '900088875', '900114987', '900108455', '900114758', '900116295', '900116714', '900115854']"
80264,"['900112342', '900118649', '900109086', '900117922', '900109495', '900106895', '900015313', '900116971', '900104455', '900112043', '900119513', '900109085', '900109904', '900112765', '900109906', '900118447', '900114904', '900112430', '900115559', '900118627', '900113135', '900118337', '900108841', '900117813', '900104405', '900114460', '900112421']"
80265,"['900107082', '900117604', '900070251', '900111163', '900115069', '900106918', '900114070', '900060930', '900112363', '900116304', '900116133', '900060829', '900118290', '900120740', '900114754', '900081742', '900119231']"
81216,['900094390']
80119,"['900077496', '900075984']"
80645,"['900112883', '900092084', '900112632', '900111194', '900119165', '900114007', '900112639', '900115028', '900108451', '900108903', '900113308', '900110215', '900116033', '900104545', '900067181', '900117064', '900102845', '900108068', '900114187', '900060964', '900115830', '900114373', '900109584', '900109244', '900111370']"
80646,"['900114823', '900110192', '900086550', '900098109', '900115200', '900090199', '900111973', '900109059', '900110418', '900094942', '900104445', '900108446', '900104730', '900104187', '900103498', '900082077', '900098222', '900110596', '900109258', '900103242', '900114788', '900109058', '900108583', '900115211', '900109197', '900109052', '900108829', '900111938', '900109467']"
80647,"['900102747', '900103051', '900103955', '900077943', '900086550', '900080742', '900104445', '900104187', '900057196', '900082077', '900098222', '900105771', '900105639', '900115752', '900118999', '900108583', '900109560', '900111054', '900076411', '900119231', '900100894', '900036159', '900072936']"
80648,"['900110192', '900109821', '900113786', '900109059', '900110418', '900094942', '900092289', '900104730', '900108451', '900113308', '900110596', '900109258', '900110215', '900116033', '900109501', '900074853', '900109058', '900094945', '900109197', '900060964', '900108829', '900111663', '900110515', '900112672', '900111574']"
80649,"['900094178', '900098109']"
80650,"['900103259', '900094125', '900089820', '900105908', '900069320', '900108777', '900080863', '900099237']"
80651,"['900103259', '900094125', '900089820', '900105908', '900108777', '900080863', '900099237']"
80523,[]
81218,[]
80527,"['900092461', '900075731', '900098677', '900101204', '900104646', '900097858', '900109107', '900105059', '900072044', '900092276', '900086380', '900102655', '900097171', '900103275', '900097566', '900102890', '900046308', '900077076']"
80406,"['900107836', '900102770', '900103210', '900095485', '900097899', '900101011', '900118433', '900106781', '900076510', '900086562', '900098038', '900106107', '900093917', '900109961', '900101194', '900099315', '900104985', '900100467', '900103903', '900118432', '900100013', '900105926', '900115272', '900105782', '900099236', '900096341', '900104369', '900101257', '900101742', '900113797', '900120476', '900105922', '900103925', '900097834', '900100891', '900089849', '900081493']"
80407,"['900075386', '900063567', '900065576', '900091139', '900063608', '900016059', '900099782', '900102134', '900071100', '900104325', '900103788', '900098104', '900105924', '900091968', '900103032', '900102342', '900084373', '900111435', '900103724', '900104511', '900098617', '900091058', '900116745', '900100740', '900029161', '900074368', '900097279', '900092450']"
80409,"['900104438', '900055515', '900103756', '900118137', '900098223', '900073520', '900099285', '900105541', '900083222']"
80410,"['900092273', '900104438', '900055515', '900090016', '900098255', '900118137', '900097890', '900092420', '900088765', '900062758', '900058247', '900103454', '900076484']"
80306,"['900118949', '900119056']"
80307,[]
80308,[]
80309,"['900036338', '900119459', '900119975']"
80310,"['900115001', '900112541']"
80311,[]
80312,['900120969']
80313,['900115425']
80315,[]
80316,[]
80404,"['900115057', '900112777', '900113232']"
